auction,price_eur,price_gbp,DeliveryDate,DeliveryInterval
DAM,173.58,146.148,2022/02/10,1
DAM,200.85,169.108,2022/02/10,1
DAM,246.79,207.788,2022/02/10,1
DAM,273.4,230.193,2022/02/10,1
DAM,273.64,230.395,2022/02/10,1
DAM,249.59,210.146,2022/02/10,1
DAM,235.6,198.367,2022/02/10,1
DAM,206.3,173.697,2022/02/10,1
DAM,200,168.634,2022/02/11,1
DAM,196.27,165.489,2022/02/11,1
DAM,192.76,162.53,2022/02/11,1
DAM,185.8,156.661,2022/02/11,1
DAM,185.8,156.661,2022/02/11,1
DAM,185.74,156.61,2022/02/11,1
DAM,189.85,160.076,2022/02/11,1
DAM,205.57,173.331,2022/02/11,1
DAM,244,205.734,2022/02/11,1
DAM,247.73,208.879,2022/02/11,1
DAM,241.97,204.02,2022/02/11,1
DAM,217.33,183.25,2022/02/11,1
DAM,205,172.85,2022/02/11,1
DAM,188,158.516,2022/02/11,1
DAM,168,141.653,2022/02/11,1
DAM,154.9,130.607,2022/02/11,1
DAM,151.45,127.698,2022/02/11,1
DAM,154.9,130.607,2022/02/11,1
DAM,172.88,145.767,2022/02/11,1
DAM,180.85,152.487,2022/02/11,1
DAM,154.9,130.607,2022/02/11,1
DAM,150.81,127.159,2022/02/11,1
DAM,142.78,120.388,2022/02/11,1
DAM,90.41,76.231,2022/02/11,1
DAM,62.22,52.334,2022/02/12,1
DAM,53.85,45.294,2022/02/12,1
DAM,40,33.645,2022/02/12,1
DAM,10,8.411,2022/02/12,1
DAM,5,4.206,2022/02/12,1
DAM,5,4.206,2022/02/12,1
DAM,12,10.093,2022/02/12,1
DAM,40,33.645,2022/02/12,1
DAM,129.97,109.32,2022/02/12,1
DAM,171.44,144.201,2022/02/12,1
DAM,182.3,153.335,2022/02/12,1
DAM,184.28,155,2022/02/12,1
DAM,177,148.877,2022/02/12,1
DAM,173.16,145.647,2022/02/12,1
DAM,173.37,145.824,2022/02/12,1
DAM,167,140.466,2022/02/12,1
DAM,175,147.195,2022/02/12,1
DAM,201.86,169.787,2022/02/12,1
DAM,242.66,204.105,2022/02/12,1
DAM,274.55,230.928,2022/02/12,1
DAM,276.4,232.484,2022/02/12,1
DAM,225.8,189.923,2022/02/12,1
DAM,209.6,176.297,2022/02/12,1
DAM,224,188.409,2022/02/12,1
DAM,231.71,193.382,2022/02/13,1
DAM,227,189.451,2022/02/13,1
DAM,259.1,216.241,2022/02/13,1
DAM,262,218.661,2022/02/13,1
DAM,274.85,229.386,2022/02/13,1
DAM,275,229.511,2022/02/13,1
DAM,277,231.18,2022/02/13,1
DAM,226.7,189.2,2022/02/13,1
DAM,187.81,156.743,2022/02/13,1
DAM,195.23,162.936,2022/02/13,1
DAM,195,162.744,2022/02/13,1
DAM,216.87,180.996,2022/02/13,1
DAM,214.76,179.236,2022/02/13,1
DAM,226.46,189,2022/02/13,1
DAM,198.11,165.34,2022/02/13,1
DAM,185.57,154.874,2022/02/13,1
DAM,180,150.225,2022/02/13,1
DAM,205.97,171.9,2022/02/13,1
DAM,256.24,213.854,2022/02/13,1
DAM,254.13,212.09,2022/02/13,1
DAM,216.95,181.063,2022/02/13,1
DAM,194.52,162.344,2022/02/13,1
DAM,198.01,165.256,2022/02/13,1
DAM,174,145.218,2022/02/13,1
DAM,203,169.421,2022/02/14,1
DAM,192,160.24,2022/02/14,1
DAM,175.08,146.119,2022/02/14,1
DAM,150.08,125.255,2022/02/14,1
DAM,140,116.842,2022/02/14,1
DAM,120,100.15,2022/02/14,1
DAM,96,80.12,2022/02/14,1
DAM,139.99,116.834,2022/02/14,1
DAM,160.7,134.118,2022/02/14,1
DAM,184.11,153.655,2022/02/14,1
DAM,184.11,153.655,2022/02/14,1
DAM,178.54,149.007,2022/02/14,1
DAM,172.51,143.974,2022/02/14,1
DAM,172,143.549,2022/02/14,1
DAM,173,144.383,2022/02/14,1
DAM,175,146.052,2022/02/14,1
DAM,184.11,153.655,2022/02/14,1
DAM,208.13,173.702,2022/02/14,1
DAM,260.75,217.618,2022/02/14,1
DAM,289.87,241.921,2022/02/14,1
DAM,259.41,216.5,2022/02/14,1
DAM,213,177.767,2022/02/14,1
DAM,198,165.248,2022/02/14,1
DAM,182.45,152.27,2022/02/14,1
DAM,158.32,132.574,2022/02/15,1
DAM,136.87,114.612,2022/02/15,1
DAM,70.1,58.7,2022/02/15,1
DAM,50,41.869,2022/02/15,1
DAM,56.78,47.546,2022/02/15,1
DAM,77,64.478,2022/02/15,1
DAM,95,79.551,2022/02/15,1
DAM,158.62,132.825,2022/02/15,1
DAM,208.39,174.5,2022/02/15,1
DAM,213,178.362,2022/02/15,1
DAM,220,184.224,2022/02/15,1
DAM,213.22,178.546,2022/02/15,1
DAM,207.79,174,2022/02/15,1
DAM,195,163.289,2022/02/15,1
DAM,187,156.59,2022/02/15,1
DAM,190.54,159.555,2022/02/15,1
DAM,207.1,173.422,2022/02/15,1
DAM,231.58,193.921,2022/02/15,1
DAM,257.7,215.79,2022/02/15,1
DAM,270.75,226.721,2022/02/15,1
DAM,248.44,208.039,2022/02/15,1
DAM,197,164.96,2022/02/15,1
DAM,184,154.078,2022/02/15,1
DAM,162.17,135.798,2022/02/15,1
DAM,89,74.489,2022/02/16,1
DAM,40,33.478,2022/02/16,1
DAM,0,0,2022/02/16,1
DAM,-3.96,-3.314,2022/02/16,1
DAM,-5,-4.185,2022/02/16,1
DAM,-5,-4.185,2022/02/16,1
DAM,-4.96,-4.151,2022/02/16,1
DAM,40,33.478,2022/02/16,1
DAM,164,137.261,2022/02/16,1
DAM,183.07,153.222,2022/02/16,1
DAM,185,154.838,2022/02/16,1
DAM,173.04,144.83,2022/02/16,1
DAM,173.65,145.338,2022/02/16,1
DAM,179.34,150.1,2022/02/16,1
DAM,175,146.468,2022/02/16,1
DAM,157.02,131.419,2022/02/16,1
DAM,154,128.892,2022/02/16,1
DAM,168,140.609,2022/02/16,1
DAM,185,154.838,2022/02/16,1
DAM,209,174.925,2022/02/16,1
DAM,190,159.022,2022/02/16,1
DAM,177.27,148.368,2022/02/16,1
DAM,156.68,131.135,2022/02/16,1
DAM,104.94,87.831,2022/02/16,1
DAM,65,54.507,2022/02/17,1
DAM,28,23.48,2022/02/17,1
DAM,11.61,9.736,2022/02/17,1
DAM,1,0.839,2022/02/17,1
DAM,5,4.193,2022/02/17,1
DAM,20.52,17.208,2022/02/17,1
DAM,82.28,69,2022/02/17,1
DAM,150.34,126.071,2022/02/17,1
DAM,181.7,152.369,2022/02/17,1
DAM,176.86,148.31,2022/02/17,1
DAM,175.86,147.472,2022/02/17,1
DAM,164.84,138.231,2022/02/17,1
DAM,153.07,128.36,2022/02/17,1
DAM,153.05,128.34,2022/02/17,1
DAM,150.32,126.055,2022/02/17,1
DAM,154.94,129.929,2022/02/17,1
DAM,165.9,139.119,2022/02/17,1
DAM,188,157.652,2022/02/17,1
DAM,221.19,185.484,2022/02/17,1
DAM,259.84,217.895,2022/02/17,1
DAM,247,207.128,2022/02/17,1
DAM,226,189.518,2022/02/17,1
DAM,195,163.522,2022/02/17,1
DAM,175.71,147.346,2022/02/17,1
DAM,175.84,147,2022/02/18,1
DAM,150.52,125.832,2022/02/18,1
DAM,146.28,122.287,2022/02/18,1
DAM,135.4,113.192,2022/02/18,1
DAM,78,65.206,2022/02/18,1
DAM,69,57.683,2022/02/18,1
DAM,111.66,93.346,2022/02/18,1
DAM,149.42,124.912,2022/02/18,1
DAM,183.74,153.603,2022/02/18,1
DAM,187.83,157.022,2022/02/18,1
DAM,187.84,157.031,2022/02/18,1
DAM,181,151.312,2022/02/18,1
DAM,183,152.984,2022/02/18,1
DAM,176.13,147.241,2022/02/18,1
DAM,164.54,137.552,2022/02/18,1
DAM,155.82,130.262,2022/02/18,1
DAM,158.84,132.787,2022/02/18,1
DAM,165.58,138.422,2022/02/18,1
DAM,199,166.36,2022/02/18,1
DAM,213.53,178.51,2022/02/18,1
DAM,197.84,165.39,2022/02/18,1
DAM,187.5,156.746,2022/02/18,1
DAM,170.06,142.167,2022/02/18,1
DAM,149,124.561,2022/02/18,1
DAM,133.93,111.757,2022/02/19,1
DAM,123,102.637,2022/02/19,1
DAM,123,102.637,2022/02/19,1
DAM,120,100.134,2022/02/19,1
DAM,123,102.637,2022/02/19,1
DAM,120,100.134,2022/02/19,1
DAM,123.48,103.037,2022/02/19,1
DAM,150.53,125.609,2022/02/19,1
DAM,166,138.518,2022/02/19,1
DAM,182,151.869,2022/02/19,1
DAM,187.83,156.734,2022/02/19,1
DAM,195.83,163.41,2022/02/19,1
DAM,202,168.558,2022/02/19,1
DAM,203,169.393,2022/02/19,1
DAM,194.92,162.65,2022/02/19,1
DAM,181,151.035,2022/02/19,1
DAM,158.83,132.535,2022/02/19,1
DAM,189,157.71,2022/02/19,1
DAM,236.07,196.988,2022/02/19,1
DAM,239.81,200.108,2022/02/19,1
DAM,191.36,159.68,2022/02/19,1
DAM,165,137.684,2022/02/19,1
DAM,144.93,120.936,2022/02/19,1
DAM,95,79.272,2022/02/19,1
DAM,1.14,0.951,2022/02/20,1
DAM,0,0,2022/02/20,1
DAM,-8.27,-6.896,2022/02/20,1
DAM,-10.02,-8.356,2022/02/20,1
DAM,-10.25,-8.547,2022/02/20,1
DAM,-10.25,-8.547,2022/02/20,1
DAM,-10.31,-8.597,2022/02/20,1
DAM,-12.27,-10.23,2022/02/20,1
DAM,0,0,2022/02/20,1
DAM,0,0,2022/02/20,1
DAM,11.03,9.2,2022/02/20,1
DAM,106,88.392,2022/02/20,1
DAM,120,100.067,2022/02/20,1
DAM,150,125.083,2022/02/20,1
DAM,150,125.083,2022/02/20,1
DAM,152.2,126.918,2022/02/20,1
DAM,135.66,113.125,2022/02/20,1
DAM,139,115.911,2022/02/20,1
DAM,200.15,166.9,2022/02/20,1
DAM,206.52,172.215,2022/02/20,1
DAM,175,145.931,2022/02/20,1
DAM,151.41,126.259,2022/02/20,1
DAM,106.07,88.451,2022/02/20,1
DAM,47,39.193,2022/02/20,1
DAM,25,20.847,2022/02/21,1
DAM,55,45.864,2022/02/21,1
DAM,56,46.7,2022/02/21,1
DAM,44.13,36.8,2022/02/21,1
DAM,25,20.847,2022/02/21,1
DAM,25,20.847,2022/02/21,1
DAM,2,1.668,2022/02/21,1
DAM,94.93,79.161,2022/02/21,1
DAM,176,146.765,2022/02/21,1
DAM,176,146.765,2022/02/21,1
DAM,196.02,163.459,2022/02/21,1
DAM,176,146.765,2022/02/21,1
DAM,161.89,135,2022/02/21,1
DAM,176,146.765,2022/02/21,1
DAM,177,147.598,2022/02/21,1
DAM,176.11,146.86,2022/02/21,1
DAM,185.8,154.94,2022/02/21,1
DAM,219.9,183.372,2022/02/21,1
DAM,281,234.323,2022/02/21,1
DAM,331.94,276.8,2022/02/21,1
DAM,294.18,245.314,2022/02/21,1
DAM,241.79,201.63,2022/02/21,1
DAM,214,178.452,2022/02/21,1
DAM,189,157.605,2022/02/21,1
DAM,187,155.911,2022/02/22,1
DAM,134.26,111.939,2022/02/22,1
DAM,99,82.541,2022/02/22,1
DAM,49,40.854,2022/02/22,1
DAM,25,20.844,2022/02/22,1
DAM,25,20.844,2022/02/22,1
DAM,58.88,49.09,2022/02/22,1
DAM,153.16,127.7,2022/02/22,1
DAM,203.46,169.635,2022/02/22,1
DAM,205.08,170.985,2022/02/22,1
DAM,214,178.423,2022/02/22,1
DAM,188,156.745,2022/02/22,1
DAM,177,147.574,2022/02/22,1
DAM,176,146.74,2022/02/22,1
DAM,152.62,127.247,2022/02/22,1
DAM,145,120.894,2022/02/22,1
DAM,145,120.894,2022/02/22,1
DAM,168.59,140.562,2022/02/22,1
DAM,214.51,178.848,2022/02/22,1
DAM,265,220.944,2022/02/22,1
DAM,246.88,205.84,2022/02/22,1
DAM,216.5,180.507,2022/02/22,1
DAM,216.38,180.407,2022/02/22,1
DAM,175.71,146.5,2022/02/22,1
DAM,150,125.073,2022/02/23,1
DAM,141.52,118,2022/02/23,1
DAM,120,100.058,2022/02/23,1
DAM,96.25,80.255,2022/02/23,1
DAM,73.87,61.594,2022/02/23,1
DAM,62.85,52.406,2022/02/23,1
DAM,73.1,60.952,2022/02/23,1
DAM,120,100.058,2022/02/23,1
DAM,167,139.248,2022/02/23,1
DAM,215,179.271,2022/02/23,1
DAM,206.01,171.775,2022/02/23,1
DAM,187.84,156.625,2022/02/23,1
DAM,172.19,143.575,2022/02/23,1
DAM,170,141.749,2022/02/23,1
DAM,161.56,134.712,2022/02/23,1
DAM,162.93,135.854,2022/02/23,1
DAM,174,145.085,2022/02/23,1
DAM,200.16,166.9,2022/02/23,1
DAM,232.83,194.14,2022/02/23,1
DAM,243,202.618,2022/02/23,1
DAM,216,180.105,2022/02/23,1
DAM,192.3,160.344,2022/02/23,1
DAM,189,157.592,2022/02/23,1
DAM,170.1,141.833,2022/02/23,1
DAM,155,129.199,2022/02/24,1
DAM,145.07,120.922,2022/02/24,1
DAM,142.76,118.996,2022/02/24,1
DAM,125,104.193,2022/02/24,1
DAM,120.72,100.625,2022/02/24,1
DAM,115.29,96.1,2022/02/24,1
DAM,139.62,116.379,2022/02/24,1
DAM,158.45,132.075,2022/02/24,1
DAM,226.82,189.064,2022/02/24,1
DAM,254.75,212.345,2022/02/24,1
DAM,244.95,204.176,2022/02/24,1
DAM,199,165.875,2022/02/24,1
DAM,180.98,150.854,2022/02/24,1
DAM,172.74,143.986,2022/02/24,1
DAM,166.16,138.5,2022/02/24,1
DAM,163.5,136.284,2022/02/24,1
DAM,179.96,150,2022/02/24,1
DAM,196.68,163.941,2022/02/24,1
DAM,224.26,186.93,2022/02/24,1
DAM,255,212.553,2022/02/24,1
DAM,225.12,187.647,2022/02/24,1
DAM,194.04,161.74,2022/02/24,1
DAM,179.42,149.554,2022/02/24,1
DAM,155.12,129.3,2022/02/24,1
DAM,199.98,167.096,2022/02/25,1
DAM,179.03,149.59,2022/02/25,1
DAM,182.51,152.5,2022/02/25,1
DAM,168.51,140.8,2022/02/25,1
DAM,175,146.223,2022/02/25,1
DAM,215.7,180.231,2022/02/25,1
DAM,234.76,196.156,2022/02/25,1
DAM,295.12,246.591,2022/02/25,1
DAM,324,270.722,2022/02/25,1
DAM,350,292.447,2022/02/25,1
DAM,325,271.557,2022/02/25,1
DAM,315.5,263.62,2022/02/25,1
DAM,350,292.447,2022/02/25,1
DAM,315,263.202,2022/02/25,1
DAM,286.04,239,2022/02/25,1
DAM,260.33,217.52,2022/02/25,1
DAM,250,208.89,2022/02/25,1
DAM,292.31,244.243,2022/02/25,1
DAM,361.72,302.239,2022/02/25,1
DAM,351,293.282,2022/02/25,1
DAM,265,221.424,2022/02/25,1
DAM,255,213.068,2022/02/25,1
DAM,223.32,186.6,2022/02/25,1
DAM,205.73,171.9,2022/02/25,1
DAM,189.23,158.127,2022/02/26,1
DAM,150,125.345,2022/02/26,1
DAM,100.6,84.065,2022/02/26,1
DAM,62,51.809,2022/02/26,1
DAM,35,29.247,2022/02/26,1
DAM,25,20.891,2022/02/26,1
DAM,14.07,11.757,2022/02/26,1
DAM,15.7,13.119,2022/02/26,1
DAM,29,24.233,2022/02/26,1
DAM,147.77,123.481,2022/02/26,1
DAM,227.37,190,2022/02/26,1
DAM,206.94,172.926,2022/02/26,1
DAM,180.05,150.455,2022/02/26,1
DAM,168.91,141.146,2022/02/26,1
DAM,164.74,137.662,2022/02/26,1
DAM,159.15,132.99,2022/02/26,1
DAM,155,129.523,2022/02/26,1
DAM,208.21,173.99,2022/02/26,1
DAM,260.87,217.99,2022/02/26,1
DAM,278,232.306,2022/02/26,1
DAM,187,156.263,2022/02/26,1
DAM,184.3,154.007,2022/02/26,1
DAM,159.69,133.442,2022/02/26,1
DAM,128,106.961,2022/02/26,1
DAM,127.78,107.324,2022/02/27,1
DAM,135.46,113.775,2022/02/27,1
DAM,159.06,133.597,2022/02/27,1
DAM,166.8,140.097,2022/02/27,1
DAM,171,143.625,2022/02/27,1
DAM,180,151.184,2022/02/27,1
DAM,202.04,169.696,2022/02/27,1
DAM,225.41,189.325,2022/02/27,1
DAM,239.33,201.02,2022/02/27,1
DAM,259.5,217.957,2022/02/27,1
DAM,298.52,250.731,2022/02/27,1
DAM,273.12,229.4,2022/02/27,1
DAM,230.98,194,2022/02/27,1
DAM,220.8,185.453,2022/02/27,1
DAM,216,181.421,2022/02/27,1
DAM,194.31,163.203,2022/02/27,1
DAM,148.82,125,2022/02/27,1
DAM,188.61,158.416,2022/02/27,1
DAM,255.05,214.22,2022/02/27,1
DAM,265.85,223.291,2022/02/27,1
DAM,259.64,218.075,2022/02/27,1
DAM,181.31,152.285,2022/02/27,1
DAM,138.31,116.168,2022/02/27,1
DAM,100,83.991,2022/02/27,1
DAM,137.27,115.295,2022/02/28,1
DAM,145.02,121.804,2022/02/28,1
DAM,161,135.226,2022/02/28,1
DAM,155,130.186,2022/02/28,1
DAM,167.56,140.736,2022/02/28,1
DAM,196.45,165,2022/02/28,1
DAM,247.04,207.492,2022/02/28,1
DAM,299,251.134,2022/02/28,1
DAM,275,230.976,2022/02/28,1
DAM,283.16,237.83,2022/02/28,1
DAM,278.6,234,2022/02/28,1
DAM,264.79,222.4,2022/02/28,1
DAM,249.4,209.474,2022/02/28,1
DAM,249.4,209.474,2022/02/28,1
DAM,257.04,215.891,2022/02/28,1
DAM,259,217.537,2022/02/28,1
DAM,252.5,212.078,2022/02/28,1
DAM,300,251.974,2022/02/28,1
DAM,330.02,277.188,2022/02/28,1
DAM,367.1,308.332,2022/02/28,1
DAM,341,286.41,2022/02/28,1
DAM,293.24,246.3,2022/02/28,1
DAM,256.06,215.07,2022/02/28,1
DAM,226.34,190.106,2022/02/28,1
DAM,255.84,213.877,2022/03/01,1
DAM,262.16,219.161,2022/03/01,1
DAM,260.45,217.731,2022/03/01,1
DAM,249,208.159,2022/03/01,1
DAM,244.99,204.807,2022/03/01,1
DAM,246.58,206.136,2022/03/01,1
DAM,274.23,229.251,2022/03/01,1
DAM,300,250.794,2022/03/01,1
DAM,330.75,276.501,2022/03/01,1
DAM,332,277.546,2022/03/01,1
DAM,312.95,261.62,2022/03/01,1
DAM,290.51,242.861,2022/03/01,1
DAM,282,235.747,2022/03/01,1
DAM,285,238.254,2022/03/01,1
DAM,286.23,239.283,2022/03/01,1
DAM,283.71,237.176,2022/03/01,1
DAM,296,247.45,2022/03/01,1
DAM,343,286.741,2022/03/01,1
DAM,378.67,316.561,2022/03/01,1
DAM,408,341.08,2022/03/01,1
DAM,325,271.694,2022/03/01,1
DAM,281.79,235.571,2022/03/01,1
DAM,270.52,226.149,2022/03/01,1
DAM,251.01,209.839,2022/03/01,1
DAM,243.53,203.535,2022/03/02,1
DAM,228.54,191.007,2022/03/02,1
DAM,212.47,177.576,2022/03/02,1
DAM,202,168.826,2022/03/02,1
DAM,201.63,168.517,2022/03/02,1
DAM,202.71,169.419,2022/03/02,1
DAM,221.35,185,2022/03/02,1
DAM,245,204.764,2022/03/02,1
DAM,273,228.165,2022/03/02,1
DAM,287.85,240.577,2022/03/02,1
DAM,266.82,223,2022/03/02,1
DAM,264,220.644,2022/03/02,1
DAM,264,220.644,2022/03/02,1
DAM,261.91,218.9,2022/03/02,1
DAM,257.29,215.036,2022/03/02,1
DAM,258,215.629,2022/03/02,1
DAM,256.11,214.049,2022/03/02,1
DAM,280.22,234.2,2022/03/02,1
DAM,308.53,257.86,2022/03/02,1
DAM,332,277.476,2022/03/02,1
DAM,295,246.552,2022/03/02,1
DAM,265.41,221.822,2022/03/02,1
DAM,265.41,221.822,2022/03/02,1
DAM,244,203.928,2022/03/02,1
DAM,290.5,241.922,2022/03/03,1
DAM,284,236.509,2022/03/03,1
DAM,282,234.843,2022/03/03,1
DAM,272.89,227.257,2022/03/03,1
DAM,279,232.345,2022/03/03,1
DAM,288.88,240.573,2022/03/03,1
DAM,344.61,286.984,2022/03/03,1
DAM,399.62,332.795,2022/03/03,1
DAM,419.94,349.717,2022/03/03,1
DAM,418.6,348.601,2022/03/03,1
DAM,441.02,367.272,2022/03/03,1
DAM,418.64,348.634,2022/03/03,1
DAM,422.86,352.149,2022/03/03,1
DAM,438.56,365.223,2022/03/03,1
DAM,438.56,365.223,2022/03/03,1
DAM,400.76,333.744,2022/03/03,1
DAM,364.92,303.9,2022/03/03,1
DAM,420.28,350,2022/03/03,1
DAM,483,402.232,2022/03/03,1
DAM,619.99,516.314,2022/03/03,1
DAM,530,441.372,2022/03/03,1
DAM,438.56,365.223,2022/03/03,1
DAM,376.47,313.516,2022/03/03,1
DAM,376.17,313.266,2022/03/03,1
DAM,422.47,349.785,2022/03/04,1
DAM,393.72,325.981,2022/03/04,1
DAM,387.84,321.113,2022/03/04,1
DAM,373.1,308.91,2022/03/04,1
DAM,352.79,292.093,2022/03/04,1
DAM,370,306.342,2022/03/04,1
DAM,397,328.697,2022/03/04,1
DAM,405.15,335.445,2022/03/04,1
DAM,441,365.127,2022/03/04,1
DAM,433.02,358.52,2022/03/04,1
DAM,436,360.987,2022/03/04,1
DAM,422.73,350,2022/03/04,1
DAM,513.51,425.161,2022/03/04,1
DAM,531,439.642,2022/03/04,1
DAM,447.2,370.26,2022/03/04,1
DAM,423,350.224,2022/03/04,1
DAM,411.13,340.396,2022/03/04,1
DAM,453.74,375.675,2022/03/04,1
DAM,578,478.556,2022/03/04,1
DAM,668,553.072,2022/03/04,1
DAM,593.68,491.538,2022/03/04,1
DAM,438.15,362.767,2022/03/04,1
DAM,435.72,360.755,2022/03/04,1
DAM,400.26,331.396,2022/03/04,1
DAM,417.99,345.675,2022/03/05,1
DAM,405.57,335.404,2022/03/05,1
DAM,400.15,330.921,2022/03/05,1
DAM,376,310.949,2022/03/05,1
DAM,350.67,290.002,2022/03/05,1
DAM,347,286.967,2022/03/05,1
DAM,349.82,289.3,2022/03/05,1
DAM,369,305.16,2022/03/05,1
DAM,390.9,323.272,2022/03/05,1
DAM,383.4,317.069,2022/03/05,1
DAM,408.22,337.595,2022/03/05,1
DAM,430,355.607,2022/03/05,1
DAM,421,348.164,2022/03/05,1
DAM,450.58,372.627,2022/03/05,1
DAM,420.7,347.916,2022/03/05,1
DAM,395.9,327.407,2022/03/05,1
DAM,386.55,319.674,2022/03/05,1
DAM,400.1,330.88,2022/03/05,1
DAM,450,372.147,2022/03/05,1
DAM,556,459.808,2022/03/05,1
DAM,443.1,366.441,2022/03/05,1
DAM,407.46,336.967,2022/03/05,1
DAM,394.6,326.331,2022/03/05,1
DAM,376.7,311.528,2022/03/05,1
DAM,443.93,368.04,2022/03/06,1
DAM,427.49,354.411,2022/03/06,1
DAM,425.67,352.9,2022/03/06,1
DAM,388.06,321.721,2022/03/06,1
DAM,374.61,310.57,2022/03/06,1
DAM,374.61,310.57,2022/03/06,1
DAM,375,310.894,2022/03/06,1
DAM,391,324.159,2022/03/06,1
DAM,382.29,316.94,2022/03/06,1
DAM,391.98,324.971,2022/03/06,1
DAM,422.17,350,2022/03/06,1
DAM,441.8,366.274,2022/03/06,1
DAM,468.17,388.136,2022/03/06,1
DAM,511.22,423.83,2022/03/06,1
DAM,529,438.567,2022/03/06,1
DAM,499,413.696,2022/03/06,1
DAM,435.11,360.728,2022/03/06,1
DAM,442.03,366.465,2022/03/06,1
DAM,567,470.071,2022/03/06,1
DAM,661.13,548.11,2022/03/06,1
DAM,520.78,431.753,2022/03/06,1
DAM,440,364.782,2022/03/06,1
DAM,448.99,372.235,2022/03/06,1
DAM,413.9,343.144,2022/03/06,1
DAM,470.55,390.109,2022/03/07,1
DAM,436.11,361.557,2022/03/07,1
DAM,448.88,372.144,2022/03/07,1
DAM,401,332.449,2022/03/07,1
DAM,375,310.894,2022/03/07,1
DAM,364.12,301.874,2022/03/07,1
DAM,406.06,336.644,2022/03/07,1
DAM,473.03,392.165,2022/03/07,1
DAM,561.59,465.586,2022/03/07,1
DAM,636,527.276,2022/03/07,1
DAM,581,481.678,2022/03/07,1
DAM,450,373.072,2022/03/07,1
DAM,400,331.62,2022/03/07,1
DAM,411.6,341.237,2022/03/07,1
DAM,372.17,308.548,2022/03/07,1
DAM,347.32,287.946,2022/03/07,1
DAM,320,265.296,2022/03/07,1
DAM,369.82,306.6,2022/03/07,1
DAM,425,352.346,2022/03/07,1
DAM,457,378.876,2022/03/07,1
DAM,440,364.782,2022/03/07,1
DAM,395.94,328.254,2022/03/07,1
DAM,355,294.313,2022/03/07,1
DAM,261.35,216.672,2022/03/07,1
DAM,127.68,105.294,2022/03/08,1
DAM,121,99.786,2022/03/08,1
DAM,63,51.954,2022/03/08,1
DAM,1,0.825,2022/03/08,1
DAM,0,0,2022/03/08,1
DAM,0,0,2022/03/08,1
DAM,0,0,2022/03/08,1
DAM,59,48.656,2022/03/08,1
DAM,215.93,178.072,2022/03/08,1
DAM,222.68,183.638,2022/03/08,1
DAM,245.76,202.672,2022/03/08,1
DAM,241,198.746,2022/03/08,1
DAM,310,255.649,2022/03/08,1
DAM,317.75,262.04,2022/03/08,1
DAM,278.8,229.919,2022/03/08,1
DAM,233.74,192.759,2022/03/08,1
DAM,233.74,192.759,2022/03/08,1
DAM,250.8,206.828,2022/03/08,1
DAM,355,292.759,2022/03/08,1
DAM,433,357.084,2022/03/08,1
DAM,489.31,403.521,2022/03/08,1
DAM,414.48,341.811,2022/03/08,1
DAM,326.23,269.033,2022/03/08,1
DAM,214.57,176.95,2022/03/08,1
DAM,195.04,161.94,2022/03/09,1
DAM,150.75,125.166,2022/03/09,1
DAM,99.69,82.772,2022/03/09,1
DAM,83.9,69.661,2022/03/09,1
DAM,65,53.969,2022/03/09,1
DAM,65,53.969,2022/03/09,1
DAM,99,82.199,2022/03/09,1
DAM,179.46,149,2022/03/09,1
DAM,304.84,253.105,2022/03/09,1
DAM,388,322.152,2022/03/09,1
DAM,448.5,372.385,2022/03/09,1
DAM,478.92,397.642,2022/03/09,1
DAM,487.75,404.973,2022/03/09,1
DAM,521.54,433.029,2022/03/09,1
DAM,505.85,420,2022/03/09,1
DAM,520,431.75,2022/03/09,1
DAM,590,489.87,2022/03/09,1
DAM,599,497.343,2022/03/09,1
DAM,640,531.385,2022/03/09,1
DAM,705.47,585.744,2022/03/09,1
DAM,705.47,585.744,2022/03/09,1
DAM,624,518.1,2022/03/09,1
DAM,549,455.829,2022/03/09,1
DAM,600.71,498.763,2022/03/09,1
DAM,381,317.632,2022/03/10,1
DAM,438.79,365.811,2022/03/10,1
DAM,416.34,347.095,2022/03/10,1
DAM,398,331.805,2022/03/10,1
DAM,378,315.131,2022/03/10,1
DAM,361.81,301.634,2022/03/10,1
DAM,385.16,321.1,2022/03/10,1
DAM,410.52,342.243,2022/03/10,1
DAM,474.3,395.415,2022/03/10,1
DAM,437.59,364.81,2022/03/10,1
DAM,387,322.634,2022/03/10,1
DAM,357,297.624,2022/03/10,1
DAM,326.56,272.247,2022/03/10,1
DAM,305,254.273,2022/03/10,1
DAM,279.64,233.13,2022/03/10,1
DAM,258.91,215.848,2022/03/10,1
DAM,254.13,211.863,2022/03/10,1
DAM,287.39,239.591,2022/03/10,1
DAM,345,287.62,2022/03/10,1
DAM,357,297.624,2022/03/10,1
DAM,347.38,289.604,2022/03/10,1
DAM,275,229.262,2022/03/10,1
DAM,250.12,208.52,2022/03/10,1
DAM,230.29,191.99,2022/03/10,1
DAM,175,146.874,2022/03/11,1
DAM,149.72,125.657,2022/03/11,1
DAM,117.59,98.691,2022/03/11,1
DAM,90,75.535,2022/03/11,1
DAM,80.08,67.209,2022/03/11,1
DAM,83.18,69.811,2022/03/11,1
DAM,121,101.553,2022/03/11,1
DAM,222.16,186.454,2022/03/11,1
DAM,294.75,247.377,2022/03/11,1
DAM,331,277.801,2022/03/11,1
